date,extension_id,pos_id,pos_name,product_id,product_name,generic_name,brand,gender_name,level1_name,level2_name,level3_name,pincode,city,state,country,price
2024-09-25,4865095,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,122050,Manesar,Haryana,,59999
2024-09-25,5014326,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5612988,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,173001,Nahan,Himachal Pradesh,,59999
2024-09-25,5614289,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,781032,Guwahati,Assam,,59999
2024-09-25,3857850,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110053,New Delhi,Delhi,,66999
2024-09-25,3857850,2,Flipkart,MOBGTAGPE4F2HAW7,"Apple iPhone 15 Plus (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110053,New Delhi,Delhi,,66999
2024-09-25,5453854,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,600040,Chennai,Tamil Nadu,,66999
2024-09-25,5601484,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,411046,Pune,Maharashtra,,59999
2024-09-25,5601501,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5601592,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,132116,KARNAL,Haryana,,59999
2024-09-25,5345668,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400708,Navi Mumbai,Maharashtra,,59999
2024-09-25,5601714,2,Flipkart,MOBGTAGPNEZZY2YR,"Apple iPhone 15 (Blue, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,425001,Jalgaon,Maharashtra,,69999
2024-09-25,5602086,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,131301,Gohana,Haryana,,59999
2024-09-25,5602793,2,Flipkart,MOBGTAGPFDXBQ9BH,"Apple iPhone 15 (Pink, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,580008,Dharwad,Karnataka,,62147
2024-09-25,5603255,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110077,New Delhi,Delhi,,59999
2024-09-25,5589826,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110001,New Delhi,Delhi,,59999
2024-09-25,5590272,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,202001,Aligarh,Uttar Pradesh,,59999
2024-09-25,5590456,2,Flipkart,MOBGTAGPSMHFKHT5,"Apple iPhone 15 (Black, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,201102,Ghaziabad,Uttar Pradesh,,69999
2024-09-25,5589854,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,140603,Ropar Division,Punjab,,59999
2024-09-25,5443241,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,141008,Ludhiana,Punjab,,59999
2024-09-25,5443241,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,141008,Ludhiana,Punjab,,59999
2024-09-25,5645806,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5441152,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,764045,Malkangiri,Odisha,,66999
2024-09-25,5648131,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5648480,2,Flipkart,MOBGTAGPDTKHHHZU,"Apple iPhone 15 (Yellow, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,799004,Agartala,Tripura,,59999
2024-09-25,5539986,2,Flipkart,MOBGTAGPDTKHHHZU,"Apple iPhone 15 (Yellow, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,4240134,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,421102,Kalyan,Maharashtra,,59999
2024-09-25,5650542,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,180001,Jammu,Jammu & Kashmir,,59999
2024-09-25,5651131,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,263153,Rudrapur,Uttarakhand,,59999
2024-09-25,5651952,2,Flipkart,MOBGTAGPHKDJXZJA,"Apple iPhone 15 Pro (Black Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,846001,Darbhanga,Bihar,,144900
2024-09-25,5362312,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400703,Navi Mumbai,Maharashtra,,59999
2024-09-25,5048306,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110059,New Delhi,Delhi,,59999
2024-09-25,5291692,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5654576,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,192101,ANANTNAG,Jammu and Kashmir,,59999
2024-09-25,5406413,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,422101,Nashik,Maharashtra,,59999
2024-09-25,5430983,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,226003,Lucknow,Uttar Pradesh,,59999
2024-09-25,5659419,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,249402,Hardwar District,Uttarakhand,,59999
2024-09-25,4645812,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,492006,Raipur,Chhattisgarh,,59999
2024-09-25,5660749,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5149436,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5661695,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5662061,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5641565,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400104,Konkan Division,Maharashtra,,59999
2024-09-25,5663497,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,249203,Rishikesh,Uttarakhand,,59999
2024-09-25,5663641,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,444001,Akola,Maharashtra,,59999
2024-09-25,5663641,2,Flipkart,MOBGTAGPE4F2HAW7,"Apple iPhone 15 Plus (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,440001,Nagpur,Maharashtra,,66999
2024-09-25,5664058,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5664570,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110032,New Delhi,Delhi,,59999
2024-09-25,5665464,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,751019,Bhubaneswar,Odisha,,59999
2024-09-25,4189164,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,4189164,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5667017,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,700110,Panihati,West Bengal,,59999
2024-09-25,5667543,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,201102,Loni,Uttar Pradesh,,59999
2024-09-25,5667699,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,500064,HYDERABAD,Telangana,,59999
2024-09-25,5199284,2,Flipkart,MOBGTAGPE4F2HAW7,"Apple iPhone 15 Plus (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,210507,Maudaha,Uttar Pradesh,,66999
2024-09-25,5668740,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,754028,Charibatia,Odisha,,59999
2024-09-25,5633785,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,431605,Nanded Waghala,Maharashtra,,59999
2024-09-25,5634590,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,700102,New Town,West Bengal,,66999
2024-09-25,5635116,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5635120,2,Flipkart,MOBGTAGPJVGHTAYC,"Apple iPhone 15 Plus (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,66999
2024-09-25,5555223,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560076,Bengaluru,Karnataka,,59999
2024-09-25,5635673,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5635950,2,Flipkart,MOBGTAGPGF8HJGS7,"Apple iPhone 15 (Green, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110091,New Delhi,Delhi,,69999
2024-09-25,5638153,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5638958,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,452001,Indore,Madhya Pradesh,,59999
2024-09-25,5639271,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5639284,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110096,New Delhi,Delhi,,59999
2024-09-25,5639492,2,Flipkart,MOBGTAGQHTDXYSHG,"Apple iPhone 15 Pro Max (Blue Titanium, 512 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,141010,Ludhiana,Punjab,,132098
2024-09-25,5640021,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5640040,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,262701,Lakhimpur,Uttar Pradesh,,59999
2024-09-25,5640340,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,66999
2024-09-25,5640381,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,759111,ANGUL,Odisha,,59999
2024-09-25,5640569,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,741201,KRISHNAGAR,West Bengal,,59999
2024-09-25,5640662,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,520012,Vijayawada,Andhra Pradesh,,59999
2024-09-25,4772741,2,Flipkart,MOBGTAGPGF8HJGS7,"Apple iPhone 15 (Green, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,462042,Bhopal,Madhya Pradesh,,69999
2024-09-25,5641908,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,271002,Gonda,Uttar Pradesh,,59999
2024-09-25,4341039,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560045,Bengaluru,Karnataka,,59999
2024-09-25,5642637,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,201310,GREATER NOIDA,Uttar Pradesh,,59999
2024-09-25,5643889,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,282002,AGRA,Uttar Pradesh,,59999
2024-09-25,5644235,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,284127,Jhansi,Uttar Pradesh,,59999
2024-09-25,4759397,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5619530,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5620681,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,492001,Raipur,Chhattisgarh,,59999
2024-09-25,5496214,2,Flipkart,MOBGTAGPFDXBQ9BH,"Apple iPhone 15 (Pink, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,62147
2024-09-25,5621918,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,144411,Kapurthala District,Punjab,,59999
2024-09-25,4265513,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5625348,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,834001,Ranchi,Jharkhand,,59999
2024-09-25,5324829,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5575496,2,Flipkart,MOBGTAGPE4F2HAW7,"Apple iPhone 15 Plus (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,500050,Hyderabad,Telangana,,66999
2024-09-25,4661437,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110017,New Delhi,Delhi,,59999
2024-09-25,4774063,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5520904,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,641664,Palladam,Tamil Nadu,,59999
2024-09-25,5627265,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,4201785,2,Flipkart,MOBGTAGPGF8HJGS7,"Apple iPhone 15 (Green, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,452005,Indore,Madhya Pradesh,,69999
2024-09-25,5628529,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400001,Mumbai,Maharashtra,,59999
2024-09-25,5628884,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,121004,Faridabad,Haryana,,59999
2024-09-25,5631472,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5631560,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,360002,Rajkot,Gujarat,,59999
2024-09-25,5631571,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,413201,Jamkhed,Maharashtra,,59999
2024-09-25,5633327,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5191589,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,600063,Chennai,Tamil Nadu,,59999
2024-09-25,5681195,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560068,Bengaluru,Karnataka,,59999
2024-09-25,5681994,2,Flipkart,MOBGTAGPGRZFCMMD,"Apple iPhone 15 Pro (Natural Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,500072,Hyderabad,Telangana,,144900
2024-09-25,5682219,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,502329,Rudraram,Telangana,,59999
2024-09-25,5551018,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5403805,2,Flipkart,MOBGTAGP38MFPN6Q,"Apple iPhone 15 Pro (Natural Titanium, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,122001,GURGAON,Haryana,,100147
2024-09-25,5204275,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,125052,Adampur,Haryana,,59999
2024-09-25,5530305,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,462003,Bhopal,Madhya Pradesh,,59999
2024-09-25,5655101,2,Flipkart,MOBGTAGQGJWQFEFX,"Apple iPhone 15 Pro Max (Black Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,786171,Digboi,Assam,,159900
2024-09-25,5503054,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,313003,Udaipur,Rajasthan,,59999
2024-09-25,5317558,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560100,BANGALORE,Karnataka,,59999
2024-09-25,4195610,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5249084,2,Flipkart,MOBGTAGPSMHFKHT5,"Apple iPhone 15 (Black, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,122001,Gurugram,Haryana,,69999
2024-09-25,3945260,2,Flipkart,MOBGTAGPBBA6ZBT9,"Apple iPhone 15 Pro (Blue Titanium, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,600100,Chennai,Tamil Nadu,,134900
2024-09-25,5700907,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,251001,Muzaffarnagar,Uttar Pradesh,,59999
2024-09-25,5702273,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-09-25,5702898,2,Flipkart,MOBGTAGQH6K7YMJU,"Apple iPhone 15 Pro Max (Natural Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,641035,Coimbatore,Tamil Nadu,,159900
2024-09-25,5703363,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560004,Bengaluru,Karnataka,,66999
2024-09-25,5570543,2,Flipkart,MOBGTAGP38MFPN6Q,"Apple iPhone 15 Pro (Natural Titanium, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,600042,Chennai,Tamil Nadu,,100147
2024-09-25,4846418,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,636006,Salem,Tamil Nadu,,59999
2024-09-25,5705143,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560012,Bengaluru,Karnataka,,59999
2024-09-25,5519327,2,Flipkart,MOBGTAGPNEZZY2YR,"Apple iPhone 15 (Blue, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,799250,Dharmanagar,Tripura,,69999
